anio,mes,indice_tiempo,provincia,concepto,cantidad_mm3
2010,3,2010-03,Rio Negro,Shale gas,0
2010,3,2010-03,Rio Negro,Tight gas,11346.791
2010,3,2010-03,Salta,Producción convencional,458985.016
2010,3,2010-03,Salta,Shale gas,0
2010,3,2010-03,Salta,Tight gas,0
2010,3,2010-03,San Juan,Producción convencional,0
2010,3,2010-03,San Juan,Shale gas,0
2010,3,2010-03,San Juan,Tight gas,0
2010,3,2010-03,Santa Cruz,Producción convencional,407149.2126
2010,3,2010-03,Santa Cruz,Shale gas,0
2010,3,2010-03,Santa Cruz,Tight gas,3339.437
2010,3,2010-03,Tierra del Fuego,Producción convencional,336795.140
2010,3,2010-03,Tierra del Fuego,Shale gas,0
2010,3,2010-03,Tierra del Fuego,Tight gas,0
2010,4,2010-04,Chubut,Producción convencional,269495.9717
2010,4,2010-04,Chubut,Shale gas,0
2010,4,2010-04,Chubut,Tight gas,0
2010,4,2010-04,Estado Nacional,Producción convencional,241916.863
2010,4,2010-04,Estado Nacional,Shale gas,0
2010,4,2010-04,Estado Nacional,Tight gas,0
2010,4,2010-04,Formosa,Producción convencional,3062.70
2010,4,2010-04,Formosa,Shale gas,0
2010,4,2010-04,Formosa,Tight gas,0
2010,4,2010-04,Jujuy,Producción convencional,396.940000
2010,4,2010-04,Jujuy,Shale gas,0
2010,4,2010-04,Jujuy,Tight gas,0
2010,4,2010-04,La Pampa,Producción convencional,38028.173
2010,4,2010-04,La Pampa,Shale gas,0
2010,4,2010-04,La Pampa,Tight gas,0
2010,4,2010-04,Mendoza,Producción convencional,185902.0537
2010,4,2010-04,Mendoza,Shale gas,0
2010,4,2010-04,Mendoza,Tight gas,0
2010,4,2010-04,Neuquén,Producción convencional,1752438.20168000
2010,4,2010-04,Neuquén,Shale gas,444.031
2010,4,2010-04,Neuquén,Tight gas,76176.50288
2010,4,2010-04,Rio Negro,Producción convencional,56460.27700000
2010,4,2010-04,Rio Negro,Shale gas,0
2010,4,2010-04,Rio Negro,Tight gas,12615.069
2010,4,2010-04,Salta,Producción convencional,460741.099
2010,4,2010-04,Salta,Shale gas,0
2010,4,2010-04,Salta,Tight gas,0
2010,4,2010-04,San Juan,Producción convencional,0
2010,4,2010-04,San Juan,Shale gas,0
2010,4,2010-04,San Juan,Tight gas,0
2010,4,2010-04,Santa Cruz,Producción convencional,360336.1629
2010,4,2010-04,Santa Cruz,Shale gas,0
2010,4,2010-04,Santa Cruz,Tight gas,3370.484
2010,4,2010-04,Tierra del Fuego,Producción convencional,353277.419
2010,4,2010-04,Tierra del Fuego,Shale gas,0
2010,4,2010-04,Tierra del Fuego,Tight gas,0
2010,5,2010-05,Chubut,Producción convencional,304477.9186
2010,5,2010-05,Chubut,Shale gas,0
2010,5,2010-05,Chubut,Tight gas,0
2010,5,2010-05,Estado Nacional,Producción convencional,263985.304
2010,5,2010-05,Estado Nacional,Shale gas,0
2010,5,2010-05,Estado Nacional,Tight gas,0
2010,5,2010-05,Formosa,Producción convencional,2946.38
2010,5,2010-05,Formosa,Shale gas,0
2010,5,2010-05,Formosa,Tight gas,0
2010,5,2010-05,Jujuy,Producción convencional,409.330000
2010,5,2010-05,Jujuy,Shale gas,0
2010,5,2010-05,Jujuy,Tight gas,0
2010,5,2010-05,La Pampa,Producción convencional,40618.357
2010,5,2010-05,La Pampa,Shale gas,0
2010,5,2010-05,La Pampa,Tight gas,0
2010,5,2010-05,Mendoza,Producción convencional,196204.1466
2010,5,2010-05,Mendoza,Shale gas,0
2010,5,2010-05,Mendoza,Tight gas,0
2010,5,2010-05,Neuquén,Producción convencional,1885635.87929000
2010,5,2010-05,Neuquén,Shale gas,453.811
2010,5,2010-05,Neuquén,Tight gas,76087.07581
2010,5,2010-05,Rio Negro,Producción convencional,58549.46700000
2010,5,2010-05,Rio Negro,Shale gas,0
2010,5,2010-05,Rio Negro,Tight gas,19425.64
2010,5,2010-05,Salta,Producción convencional,471725.273
2010,5,2010-05,Salta,Shale gas,0
2010,5,2010-05,Salta,Tight gas,0
2010,5,2010-05,San Juan,Producción convencional,0
2010,5,2010-05,San Juan,Shale gas,0
2010,5,2010-05,San Juan,Tight gas,0
2010,5,2010-05,Santa Cruz,Producción convencional,388894.4947
2010,5,2010-05,Santa Cruz,Shale gas,0
2010,5,2010-05,Santa Cruz,Tight gas,3490.561
2010,5,2010-05,Tierra del Fuego,Producción convencional,394281.902
2010,5,2010-05,Tierra del Fuego,Shale gas,0
2010,5,2010-05,Tierra del Fuego,Tight gas,0
2010,6,2010-06,Chubut,Producción convencional,298821.12003
2010,6,2010-06,Chubut,Shale gas,0
2010,6,2010-06,Chubut,Tight gas,0
2010,6,2010-06,Estado Nacional,Producción convencional,339770.14
2010,6,2010-06,Estado Nacional,Shale gas,0
2010,6,2010-06,Estado Nacional,Tight gas,0
2010,6,2010-06,Formosa,Producción convencional,2692.12
2010,6,2010-06,Formosa,Shale gas,0
2010,6,2010-06,Formosa,Tight gas,0
2010,6,2010-06,Jujuy,Producción convencional,380.980000
2010,6,2010-06,Jujuy,Shale gas,0
2010,6,2010-06,Jujuy,Tight gas,0
2010,6,2010-06,La Pampa,Producción convencional,38432.561
2010,6,2010-06,La Pampa,Shale gas,0
2010,6,2010-06,La Pampa,Tight gas,0
2010,6,2010-06,Mendoza,Producción convencional,189536.93086
2010,6,2010-06,Mendoza,Shale gas,0
2010,6,2010-06,Mendoza,Tight gas,0
2010,6,2010-06,Neuquén,Producción convencional,1810795.42329000
2010,6,2010-06,Neuquén,Shale gas,472.648
2010,6,2010-06,Neuquén,Tight gas,76899.63567
2010,6,2010-06,Rio Negro,Producción convencional,54942.25800000
2010,6,2010-06,Rio Negro,Shale gas,0
2010,6,2010-06,Rio Negro,Tight gas,23167.546
2010,6,2010-06,Salta,Producción convencional,457657.188
2010,6,2010-06,Salta,Shale gas,0
2010,6,2010-06,Salta,Tight gas,0
2010,6,2010-06,San Juan,Producción convencional,0
2010,6,2010-06,San Juan,Shale gas,0
2010,6,2010-06,San Juan,Tight gas,0
2010,6,2010-06,Santa Cruz,Producción convencional,365161.00216
2010,6,2010-06,Santa Cruz,Shale gas,0
2010,6,2010-06,Santa Cruz,Tight gas,2869.959
2010,6,2010-06,Tierra del Fuego,Producción convencional,341176.272
2010,6,2010-06,Tierra del Fuego,Shale gas,0
2010,6,2010-06,Tierra del Fuego,Tight gas,0
2010,7,2010-07,Chubut,Producción convencional,307121.01555
2010,7,2010-07,Chubut,Shale gas,0
2010,7,2010-07,Chubut,Tight gas,0
2010,7,2010-07,Estado Nacional,Producción convencional,375924.241
2010,7,2010-07,Estado Nacional,Shale gas,0
2010,7,2010-07,Estado Nacional,Tight gas,0
2010,7,2010-07,Formosa,Producción convencional,2722.86
2010,7,2010-07,Formosa,Shale gas,0
2010,7,2010-07,Formosa,Tight gas,0
2010,7,2010-07,Jujuy,Producción convencional,395.850000
2010,7,2010-07,Jujuy,Shale gas,0
2010,7,2010-07,Jujuy,Tight gas,0
2010,7,2010-07,La Pampa,Producción convencional,35635.935
2010,7,2010-07,La Pampa,Shale gas,0
2010,7,2010-07,La Pampa,Tight gas,0
2010,7,2010-07,Mendoza,Producción convencional,194510.08158
2010,7,2010-07,Mendoza,Shale gas,0
2010,7,2010-07,Mendoza,Tight gas,0
2010,7,2010-07,Neuquén,Producción convencional,1854291.45223000
2010,7,2010-07,Neuquén,Shale gas,774.885
2010,7,2010-07,Neuquén,Tight gas,84144.57586
2010,7,2010-07,Rio Negro,Producción convencional,54345.48100000
2010,7,2010-07,Rio Negro,Shale gas,0
2010,7,2010-07,Rio Negro,Tight gas,21930.669
2010,7,2010-07,Salta,Producción convencional,462567.008
2010,7,2010-07,Salta,Shale gas,0
2010,7,2010-07,Salta,Tight gas,0
2010,7,2010-07,San Juan,Producción convencional,0
2010,7,2010-07,San Juan,Shale gas,0
2010,7,2010-07,San Juan,Tight gas,0
2010,7,2010-07,Santa Cruz,Producción convencional,396118.72671
2010,7,2010-07,Santa Cruz,Shale gas,0
2010,7,2010-07,Santa Cruz,Tight gas,709.890
2010,7,2010-07,Tierra del Fuego,Producción convencional,369162.176
2010,7,2010-07,Tierra del Fuego,Shale gas,0
2010,7,2010-07,Tierra del Fuego,Tight gas,0
2010,8,2010-08,Chubut,Producción convencional,304598.58737
2010,8,2010-08,Chubut,Shale gas,0
2010,8,2010-08,Chubut,Tight gas,0
2010,8,2010-08,Estado Nacional,Producción convencional,374528.102
2010,8,2010-08,Estado Nacional,Shale gas,0
2010,8,2010-08,Estado Nacional,Tight gas,0
2010,8,2010-08,Formosa,Producción convencional,2793.07000000
2010,8,2010-08,Formosa,Shale gas,0
2010,8,2010-08,Formosa,Tight gas,0
2010,8,2010-08,Jujuy,Producción convencional,454.45000000
2010,8,2010-08,Jujuy,Shale gas,0
2010,8,2010-08,Jujuy,Tight gas,0
2010,8,2010-08,La Pampa,Producción convencional,37837.981
2010,8,2010-08,La Pampa,Shale gas,0
2010,8,2010-08,La Pampa,Tight gas,0
2010,8,2010-08,Mendoza,Producción convencional,197963.88009
2010,8,2010-08,Mendoza,Shale gas,0
2010,8,2010-08,Mendoza,Tight gas,0
2010,8,2010-08,Neuquén,Producción convencional,1876768.43784100
2010,8,2010-08,Neuquén,Shale gas,928.884
2010,8,2010-08,Neuquén,Tight gas,88726.50196
2010,8,2010-08,Rio Negro,Producción convencional,55743.49700000
2010,8,2010-08,Rio Negro,Shale gas,0
2010,8,2010-08,Rio Negro,Tight gas,20552.123
2010,8,2010-08,Salta,Producción convencional,448739.43200000
2010,8,2010-08,Salta,Shale gas,0
2010,8,2010-08,Salta,Tight gas,0
2010,8,2010-08,San Juan,Producción convencional,0
2010,8,2010-08,San Juan,Shale gas,0
2010,8,2010-08,San Juan,Tight gas,0
2010,8,2010-08,Santa Cruz,Producción convencional,378771.94803
2010,8,2010-08,Santa Cruz,Shale gas,0
2010,8,2010-08,Santa Cruz,Tight gas,1330.563
2010,8,2010-08,Tierra del Fuego,Producción convencional,362577.610
2010,8,2010-08,Tierra del Fuego,Shale gas,0
2010,8,2010-08,Tierra del Fuego,Tight gas,0
2010,9,2010-09,Chubut,Producción convencional,288696.62249
2010,9,2010-09,Chubut,Shale gas,0
2010,9,2010-09,Chubut,Tight gas,0
2010,9,2010-09,Estado Nacional,Producción convencional,340088.507
2010,9,2010-09,Estado Nacional,Shale gas,0
2010,9,2010-09,Estado Nacional,Tight gas,0
2010,9,2010-09,Formosa,Producción convencional,2821.55000000
2010,9,2010-09,Formosa,Shale gas,0
2010,9,2010-09,Formosa,Tight gas,0
2010,9,2010-09,Jujuy,Producción convencional,464.03000000
2010,9,2010-09,Jujuy,Shale gas,0
2010,9,2010-09,Jujuy,Tight gas,0
2010,9,2010-09,La Pampa,Producción convencional,36817.270
2010,9,2010-09,La Pampa,Shale gas,0
2010,9,2010-09,La Pampa,Tight gas,0
2010,9,2010-09,Mendoza,Producción convencional,193126.20844
2010,9,2010-09,Mendoza,Shale gas,0
2010,9,2010-09,Mendoza,Tight gas,0
2010,9,2010-09,Neuquén,Producción convencional,1792913.78130000
2010,9,2010-09,Neuquén,Shale gas,1328.842
2010,9,2010-09,Neuquén,Tight gas,88082.27795
2010,9,2010-09,Rio Negro,Producción convencional,57668.44900000
2010,9,2010-09,Rio Negro,Shale gas,0
2010,9,2010-09,Rio Negro,Tight gas,19238.560
2010,9,2010-09,Salta,Producción convencional,423105.58000000
2010,9,2010-09,Salta,Shale gas,0
2010,9,2010-09,Salta,Tight gas,0
2010,9,2010-09,San Juan,Producción convencional,0
2010,9,2010-09,San Juan,Shale gas,0
2010,9,2010-09,San Juan,Tight gas,0
2010,9,2010-09,Santa Cruz,Producción convencional,350095.10091
2010,9,2010-09,Santa Cruz,Shale gas,0
2010,9,2010-09,Santa Cruz,Tight gas,2294.279
2010,9,2010-09,Tierra del Fuego,Producción convencional,342056.676
2010,9,2010-09,Tierra del Fuego,Shale gas,0
2010,9,2010-09,Tierra del Fuego,Tight gas,0
2010,10,2010-10,Chubut,Producción convencional,304603.26684
2010,10,2010-10,Chubut,Shale gas,0
2010,10,2010-10,Chubut,Tight gas,0
2010,10,2010-10,Estado Nacional,Producción convencional,320872.441
2010,10,2010-10,Estado Nacional,Shale gas,0
2010,10,2010-10,Estado Nacional,Tight gas,0
2010,10,2010-10,Formosa,Producción convencional,3096.39000000
2010,10,2010-10,Formosa,Shale gas,0
2010,10,2010-10,Formosa,Tight gas,0
2010,10,2010-10,Jujuy,Producción convencional,483.26000000
2010,10,2010-10,Jujuy,Shale gas,0
2010,10,2010-10,Jujuy,Tight gas,0
2010,10,2010-10,La Pampa,Producción convencional,35601.130
2010,10,2010-10,La Pampa,Shale gas,0
2010,10,2010-10,La Pampa,Tight gas,0
2010,10,2010-10,Mendoza,Producción convencional,196227.79358
2010,10,2010-10,Mendoza,Shale gas,0
2010,10,2010-10,Mendoza,Tight gas,0
2010,10,2010-10,Misiones,Producción convencional,0
2010,10,2010-10,Misiones,Shale gas,0
2010,10,2010-10,Misiones,Tight gas,0
2010,10,2010-10,Neuquén,Producción convencional,1794672.00442000
2010,10,2010-10,Neuquén,Shale gas,1717.174
2010,10,2010-10,Neuquén,Tight gas,95398.27132
2010,10,2010-10,Rio Negro,Producción convencional,56412.50500000
2010,10,2010-10,Rio Negro,Shale gas,0
2010,10,2010-10,Rio Negro,Tight gas,22188.640
2010,10,2010-10,Salta,Producción convencional,431196.10500000
2010,10,2010-10,Salta,Shale gas,0
2010,10,2010-10,Salta,Tight gas,0
2010,10,2010-10,San Juan,Producción convencional,0
2010,10,2010-10,San Juan,Shale gas,0
2010,10,2010-10,San Juan,Tight gas,0
2010,10,2010-10,Santa Cruz,Producción convencional,358236.77233
2010,10,2010-10,Santa Cruz,Shale gas,0
2010,10,2010-10,Santa Cruz,Tight gas,2691.385
2010,10,2010-10,Tierra del Fuego,Producción convencional,339790.444
2010,10,2010-10,Tierra del Fuego,Shale gas,0
2010,10,2010-10,Tierra del Fuego,Tight gas,0
2010,11,2010-11,Chubut,Producción convencional,288575.84471
2010,11,2010-11,Chubut,Shale gas,0
2010,11,2010-11,Chubut,Tight gas,0
2010,11,2010-11,Estado Nacional,Producción convencional,286985.757
2010,11,2010-11,Estado Nacional,Shale gas,0
2010,11,2010-11,Estado Nacional,Tight gas,0
2010,11,2010-11,Formosa,Producción convencional,2642.12000000
2010,11,2010-11,Formosa,Shale gas,0
2010,11,2010-11,Formosa,Tight gas,0
2010,11,2010-11,Jujuy,Producción convencional,475.40000000
2010,11,2010-11,Jujuy,Shale gas,0
2010,11,2010-11,Jujuy,Tight gas,0
2010,11,2010-11,La Pampa,Producción convencional,37889.553
2010,11,2010-11,La Pampa,Shale gas,0
2010,11,2010-11,La Pampa,Tight gas,0
2010,11,2010-11,Mendoza,Producción convencional,191678.49967
2010,11,2010-11,Mendoza,Shale gas,0
2010,11,2010-11,Mendoza,Tight gas,0
2010,11,2010-11,Neuquén,Producción convencional,1668451.88728000
2010,11,2010-11,Neuquén,Shale gas,1678.374
2010,11,2010-11,Neuquén,Tight gas,87276.64990
2010,11,2010-11,Rio Negro,Producción convencional,61400.85200000
2010,11,2010-11,Rio Negro,Shale gas,0
2010,11,2010-11,Rio Negro,Tight gas,19909.240
2010,11,2010-11,Salta,Producción convencional,400174.68800000
2010,11,2010-11,Salta,Shale gas,0
2010,11,2010-11,Salta,Tight gas,0
2010,11,2010-11,San Juan,Producción convencional,0
2010,11,2010-11,San Juan,Shale gas,0
2010,11,2010-11,San Juan,Tight gas,0
2010,11,2010-11,Santa Cruz,Producción convencional,333128.89060
2010,11,2010-11,Santa Cruz,Shale gas,0
2010,11,2010-11,Santa Cruz,Tight gas,3641.130
2010,11,2010-11,Tierra del Fuego,Producción convencional,328110.916
2010,11,2010-11,Tierra del Fuego,Shale gas,0
2010,11,2010-11,Tierra del Fuego,Tight gas,0
2010,12,2010-12,Chubut,Producción convencional,281943.24343
2010,12,2010-12,Chubut,Shale gas,0
2010,12,2010-12,Chubut,Tight gas,0
2010,12,2010-12,Estado Nacional,Producción convencional,311987.781
2010,12,2010-12,Estado Nacional,Shale gas,0
2010,12,2010-12,Estado Nacional,Tight gas,0
2010,12,2010-12,Formosa,Producción convencional,2633.45000000
2010,12,2010-12,Formosa,Shale gas,0
2010,12,2010-12,Formosa,Tight gas,0
2010,12,2010-12,Jujuy,Producción convencional,466.18000000
2010,12,2010-12,Jujuy,Shale gas,0
2010,12,2010-12,Jujuy,Tight gas,0
2010,12,2010-12,La Pampa,Producción convencional,32366.728
2010,12,2010-12,La Pampa,Shale gas,0
2010,12,2010-12,La Pampa,Tight gas,0
2010,12,2010-12,Mendoza,Producción convencional,195169.36053
2010,12,2010-12,Mendoza,Shale gas,0
2010,12,2010-12,Mendoza,Tight gas,0
2010,12,2010-12,Neuquén,Producción convencional,1756608.75943000
2010,12,2010-12,Neuquén,Shale gas,857.996
2010,12,2010-12,Neuquén,Tight gas,102364.38961
2010,12,2010-12,Rio Negro,Producción convencional,64943.03800000
2010,12,2010-12,Rio Negro,Shale gas,0
2010,12,2010-12,Rio Negro,Tight gas,21035.699
2010,12,2010-12,Salta,Producción convencional,415518.79300000
2010,12,2010-12,Salta,Shale gas,0
2010,12,2010-12,Salta,Tight gas,0
2010,12,2010-12,San Juan,Producción convencional,0
2010,12,2010-12,San Juan,Shale gas,0
2010,12,2010-12,San Juan,Tight gas,0
2010,12,2010-12,Santa Cruz,Producción convencional,288134.73772
2010,12,2010-12,Santa Cruz,Shale gas,0
2010,12,2010-12,Santa Cruz,Tight gas,4461.861
2010,12,2010-12,Tierra del Fuego,Producción convencional,328631.617
2010,12,2010-12,Tierra del Fuego,Shale gas,0
2010,12,2010-12,Tierra del Fuego,Tight gas,0
2011,1,2011-01,Chubut,Producción convencional,296229.81427
2011,1,2011-01,Chubut,Shale gas,0
2011,1,2011-01,Chubut,Tight gas,0
2011,1,2011-01,Estado Nacional,Producción convencional,286441.517
2011,1,2011-01,Estado Nacional,Shale gas,0
2011,1,2011-01,Estado Nacional,Tight gas,0
2011,1,2011-01,Formosa,Producción convencional,2329.05000000
2011,1,2011-01,Formosa,Shale gas,0
2011,1,2011-01,Formosa,Tight gas,0
2011,1,2011-01,Jujuy,Producción convencional,388.65000000
2011,1,2011-01,Jujuy,Shale gas,0
2011,1,2011-01,Jujuy,Tight gas,0
2011,1,2011-01,La Pampa,Producción convencional,39204.396
2011,1,2011-01,La Pampa,Shale gas,0
2011,1,2011-01,La Pampa,Tight gas,0
2011,1,2011-01,Mendoza,Producción convencional,191514.01677
2011,1,2011-01,Mendoza,Shale gas,0
2011,1,2011-01,Mendoza,Tight gas,0
2011,1,2011-01,Neuquén,Producción convencional,1731892.78765000
2011,1,2011-01,Neuquén,Shale gas,808.604
2011,1,2011-01,Neuquén,Tight gas,101162.28535
2011,1,2011-01,Rio Negro,Producción convencional,65365.59500000
2011,1,2011-01,Rio Negro,Shale gas,0
2011,1,2011-01,Rio Negro,Tight gas,24695.458
2011,1,2011-01,Salta,Producción convencional,407649.05000000
2011,1,2011-01,Salta,Shale gas,0
2011,1,2011-01,Salta,Tight gas,0
2011,1,2011-01,San Juan,Producción convencional,0
2011,1,2011-01,San Juan,Shale gas,0
2011,1,2011-01,San Juan,Tight gas,0
2011,1,2011-01,Santa Cruz,Producción convencional,356415.15660
2011,1,2011-01,Santa Cruz,Shale gas,0
2011,1,2011-01,Santa Cruz,Tight gas,3921.415
2011,1,2011-01,Tierra del Fuego,Producción convencional,308938.216
2011,1,2011-01,Tierra del Fuego,Shale gas,0
2011,1,2011-01,Tierra del Fuego,Tight gas,0
2011,2,2011-02,Chubut,Producción convencional,264539.11109
2011,2,2011-02,Chubut,Shale gas,0
2011,2,2011-02,Chubut,Tight gas,0
2011,2,2011-02,Estado Nacional,Producción convencional,271390.983
2011,2,2011-02,Estado Nacional,Shale gas,0
2011,2,2011-02,Estado Nacional,Tight gas,0
2011,2,2011-02,Formosa,Producción convencional,2016.64000000
2011,2,2011-02,Formosa,Shale gas,0
2011,2,2011-02,Formosa,Tight gas,0
2011,2,2011-02,Jujuy,Producción convencional,345.39000000
2011,2,2011-02,Jujuy,Shale gas,0
2011,2,2011-02,Jujuy,Tight gas,0
2011,2,2011-02,La Pampa,Producción convencional,34503.133
2011,2,2011-02,La Pampa,Shale gas,0
2011,2,2011-02,La Pampa,Tight gas,0
2011,2,2011-02,Mendoza,Producción convencional,172399.38410
2011,2,2011-02,Mendoza,Shale gas,0
2011,2,2011-02,Mendoza,Tight gas,0
2011,2,2011-02,Neuquén,Producción convencional,1562747.98665000
2011,2,2011-02,Neuquén,Shale gas,841.677
2011,2,2011-02,Neuquén,Tight gas,82789.05435
2011,2,2011-02,Rio Negro,Producción convencional,63416.16800000
2011,2,2011-02,Rio Negro,Shale gas,0
2011,2,2011-02,Rio Negro,Tight gas,23355.837
2011,2,2011-02,Salta,Producción convencional,360733.18200000
2011,2,2011-02,Salta,Shale gas,0
2011,2,2011-02,Salta,Tight gas,0
2011,2,2011-02,San Juan,Producción convencional,0
2011,2,2011-02,San Juan,Shale gas,0
2011,2,2011-02,San Juan,Tight gas,0
2011,2,2011-02,Santa Cruz,Producción convencional,321732.42619
2011,2,2011-02,Santa Cruz,Shale gas,0
2011,2,2011-02,Santa Cruz,Tight gas,3527.199
2011,2,2011-02,Tierra del Fuego,Producción convencional,292661.582
2011,2,2011-02,Tierra del Fuego,Shale gas,0
2011,2,2011-02,Tierra del Fuego,Tight gas,0
2011,3,2011-03,Chubut,Producción convencional,291536.66058
2011,3,2011-03,Chubut,Shale gas,0
2011,3,2011-03,Chubut,Tight gas,0
2011,3,2011-03,Estado Nacional,Producción convencional,302387.039
2011,3,2011-03,Estado Nacional,Shale gas,0
2011,3,2011-03,Estado Nacional,Tight gas,0
2011,3,2011-03,Formosa,Producción convencional,2208.34000000
2011,3,2011-03,Formosa,Shale gas,0
2011,3,2011-03,Formosa,Tight gas,0
2011,3,2011-03,Jujuy,Producción convencional,342.56000000
2011,3,2011-03,Jujuy,Shale gas,0
2011,3,2011-03,Jujuy,Tight gas,0
2011,3,2011-03,La Pampa,Producción convencional,37393.924
2011,3,2011-03,La Pampa,Shale gas,0
2011,3,2011-03,La Pampa,Tight gas,0
2011,3,2011-03,Mendoza,Producción convencional,188753.00223
2011,3,2011-03,Mendoza,Shale gas,0
2011,3,2011-03,Mendoza,Tight gas,0
2011,3,2011-03,Neuquén,Producción convencional,1717618.73696000
2011,3,2011-03,Neuquén,Shale gas,749.751
2011,3,2011-03,Neuquén,Tight gas,94622.73104
2011,3,2011-03,Rio Negro,Producción convencional,72917.37000000
2011,3,2011-03,Rio Negro,Shale gas,0
2011,3,2011-03,Rio Negro,Tight gas,28398.186
2011,3,2011-03,Salta,Producción convencional,391764.97700000
2011,3,2011-03,Salta,Shale gas,0
2011,3,2011-03,Salta,Tight gas,0
2011,3,2011-03,San Juan,Producción convencional,0
2011,3,2011-03,San Juan,Shale gas,0
2011,3,2011-03,San Juan,Tight gas,0
2011,3,2011-03,Santa Cruz,Producción convencional,354412.31031
2011,3,2011-03,Santa Cruz,Shale gas,0
2011,3,2011-03,Santa Cruz,Tight gas,3881.092
2011,3,2011-03,Tierra del Fuego,Producción convencional,281136.075
2011,3,2011-03,Tierra del Fuego,Shale gas,0
2011,3,2011-03,Tierra del Fuego,Tight gas,0
2011,4,2011-04,Chubut,Producción convencional,279405.41605
2011,4,2011-04,Chubut,Shale gas,0
2011,4,2011-04,Chubut,Tight gas,0
2011,4,2011-04,Estado Nacional,Producción convencional,391249.088
2011,4,2011-04,Estado Nacional,Shale gas,0
